,universidad,careers,fecha_de_inscripcion,names,sexo,birth_dates,correos_electronicos,codigo_postal
1210,_universidad_de_palermo,actuario_,06/Dec/20,kendra_collier,f,12/May/35,fordjeanette@hotmail.com,1878
1211,_universidad_de_palermo,ingeniería_mecánica,06/Dec/20,sandra_hutchinson,f,11/Jun/98,xmonroe@gmail.com,2322
1212,_universidad_de_palermo,diseño_industrial,06/Dec/20,brian_walters,m,10/Jan/19,jfowler@hotmail.com,7240
1213,_universidad_de_palermo,licenciatura_en_psicología,06/Dec/20,justin_day,m,04/Nov/13,adamjohnson@yahoo.com,6725
1214,_universidad_de_palermo,diseño_de_imagen_y_sonido,07/Dec/20,tyler_brown,m,24/Nov/88,mwagner@yahoo.com,3107
1215,_universidad_de_palermo,diseño_de_imagen_y_sonido,07/Dec/20,jeffrey_keith,m,27/Nov/03,sdurham@hotmail.com,6312
1216,_universidad_de_palermo,licenciatura_en_artes,07/Dec/20,jennifer_davis,f,12/Oct/97,anthonyturner@hotmail.com,1980
1217,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,07/Dec/20,thomas_wolf,m,10/Mar/82,beckertracey@gmail.com,6380
1218,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,07/Dec/20,christina_robinson_md,f,02/Aug/21,tphillips@gmail.com,6203
1219,_universidad_de_palermo,farmacia,07/Dec/20,george_wade,m,13/Jun/98,melissamiller@gmail.com,8133
1220,_universidad_de_palermo,bioquímica,07/Dec/20,kristin_mcdonald,f,25/Jun/23,daviesjohnny@yahoo.com,7172
1221,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,07/Dec/20,dr._jessica_nguyen_md,f,29/Aug/36,drewburch@hotmail.com,3318
1222,_universidad_de_palermo,arquitectura,07/Dec/20,douglas_miller,m,30/May/30,steven33@hotmail.com,7530
1223,_universidad_de_palermo,actuario_,07/Dec/20,deborah_johnson,f,25/May/78,bwhite@yahoo.com,1804
1224,_universidad_de_palermo,farmacia,07/Dec/20,john_padilla,m,05/Jan/69,cindyfisher@yahoo.com,8504
1225,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,07/Dec/20,michael_andrews,m,11/Nov/09,zhudson@hotmail.com,1748
1226,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,07/Dec/20,mrs._hailey_gibson_md,f,15/Feb/39,johnsonrhonda@hotmail.com,2300
1227,_universidad_de_palermo,medicina,08/Dec/20,alyssa_walker,f,10/Dec/19,melissa63@gmail.com,1669
1228,_universidad_de_palermo,licenciatura_en_administración_,08/Dec/20,amy_bautista,f,23/Jan/56,shanegallagher@hotmail.com,3574
1229,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,08/Dec/20,joshua_rice,m,22/Aug/92,angela99@hotmail.com,1825
1230,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,08/Dec/20,janice_mcknight,f,06/Feb/77,clarkfrank@yahoo.com,8336
1231,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,08/Dec/20,virginia_maddox,f,08/Aug/15,parker04@yahoo.com,3240
1232,_universidad_de_palermo,medicina,08/Dec/20,melissa_brown,f,14/Oct/49,gjensen@gmail.com,6075
1233,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,08/Dec/20,kimberly_guerrero,f,24/Jun/23,gutierrezjacob@yahoo.com,5751
1234,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,08/Dec/20,cindy_parker,f,25/Sep/05,ipatterson@hotmail.com,6531
1235,_universidad_de_palermo,licenciatura_en_psicología,08/Dec/20,susan_long,f,27/Oct/57,zphelps@hotmail.com,6303
1236,_universidad_de_palermo,licenciatura_en_artes,08/Dec/20,paul_mack,m,15/Aug/15,perrychristine@yahoo.com,9407
1237,_universidad_de_palermo,agronomía,08/Dec/20,brittany_watson,f,21/Dec/06,kellyrussell@gmail.com,2154
1238,_universidad_de_palermo,ingeniería_mecánica,08/Dec/20,kimberly_brewer,f,10/Aug/07,hayskim@hotmail.com,1816
1239,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,08/Dec/20,debbie_flynn,f,19/Oct/69,qwiggins@yahoo.com,6307
1240,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,08/Dec/20,elizabeth_sexton,f,14/Dec/31,uford@yahoo.com,5771
1241,_universidad_de_palermo,medicina,08/Dec/20,rachel_flores,f,14/Jul/07,larrykim@gmail.com,2752
1242,_universidad_de_palermo,técnico_para_bioterios_,09/Dec/20,michelle_scott,f,25/Feb/48,warrendavid@yahoo.com,3328
1243,_universidad_de_palermo,ingeniería_electrónica,09/Dec/20,jay_clark,m,17/Feb/17,gina19@yahoo.com,5634
1244,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,09/Dec/20,gregory_jacobson,m,26/Oct/04,howardjoel@hotmail.com,6005
1245,_universidad_de_palermo,ingeniería_mecánica,09/Dec/20,barbara_gibson,f,31/Mar/79,danny85@gmail.com,7107
1246,_universidad_de_palermo,contador_público_,09/Dec/20,todd_young,m,01/Nov/11,amanda13@yahoo.com,2728
1247,_universidad_de_palermo,agronomía,09/Dec/20,brittany_mcpherson,f,05/Oct/41,halenicole@gmail.com,3280
1248,_universidad_de_palermo,licenciatura_en_artes,09/Dec/20,carol_sellers,f,13/Feb/45,marycherry@yahoo.com,4109
1249,_universidad_de_palermo,medicina,09/Dec/20,daniel_parrish,m,05/Jul/65,karendiaz@yahoo.com,2212
1250,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,09/Dec/20,connie_shaw,f,20/Jan/37,starkjoseph@yahoo.com,2152
1251,_universidad_de_palermo,ingeniería_en_informática,09/Dec/20,joshua_hebert,m,03/May/85,rweaver@yahoo.com,6017
1252,_universidad_de_palermo,bioquímica,09/Dec/20,nicole_gallagher,f,09/Dec/38,gaykathy@yahoo.com,6051
1253,_universidad_de_palermo,ingeniería_mecánica,09/Dec/20,michelle_ramsey,f,15/Dec/62,ibarrabrian@gmail.com,3011
1254,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,09/Dec/20,patrick_oconnor,m,16/Apr/41,stevensalice@yahoo.com,3196
1255,_universidad_de_palermo,actuario_,10/Dec/20,darren_cooke_dvm,m,18/Apr/97,amy94@gmail.com,3170
1256,_universidad_de_palermo,ciencias_veterinarias,10/Dec/20,teresa_owens,f,24/Jan/07,fergusonkatherine@hotmail.com,5467
1257,_universidad_de_palermo,diseño_de_imagen_y_sonido,10/Dec/20,michelle_wells,f,20/Jan/20,kaylanguyen@hotmail.com,2846
1258,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,10/Dec/20,jessica_lawrence,f,29/Aug/33,peter21@gmail.com,9050
1259,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,10/Dec/20,jeffrey_reed,m,03/Apr/76,fjohnston@yahoo.com,3136
1260,_universidad_de_palermo,arquitectura,10/Dec/20,levi_mills,m,28/Jun/08,ismith@gmail.com,3155
1261,_universidad_de_palermo,técnico_para_bioterios_,10/Dec/20,michael_thomas,m,17/Mar/38,tshelton@hotmail.com,8422
1262,_universidad_de_palermo,ingeniería_electrónica,10/Dec/20,tiffany_smith,f,14/Sep/62,smithdiana@gmail.com,5603
1263,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,10/Dec/20,tim_kemp,m,17/Oct/76,sanchezchristopher@hotmail.com,5423
1264,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,10/Dec/20,michael_duran,m,28/Sep/95,stacylawson@gmail.com,2600
1265,_universidad_de_palermo,diseño_de_imagen_y_sonido,10/Dec/20,marie_english,f,09/Sep/09,jessica27@hotmail.com,3350
1266,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,11/Dec/20,samuel_clayton,m,21/Aug/99,marywilkinson@gmail.com,8136
1267,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,11/Dec/20,krista_johnson,f,06/Oct/44,laura01@gmail.com,2154
1268,_universidad_de_palermo,farmacia,11/Dec/20,joseph_ortega,m,16/Oct/61,higginscynthia@hotmail.com,6455
1269,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,11/Dec/20,sheila_mendoza,f,14/Oct/75,erinrobles@yahoo.com,4132
1270,_universidad_de_palermo,ingeniería_mecánica,11/Dec/20,jill_cobb,f,11/Oct/16,henrychristian@hotmail.com,3114
1271,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,11/Dec/20,shaun_walter,m,19/Apr/07,lmorales@yahoo.com,6703
1272,_universidad_de_palermo,ingeniería_en_informática,11/Dec/20,laurie_ponce,f,05/Feb/08,richardthomas@hotmail.com,7113
1273,_universidad_de_palermo,ingeniería_mecánica,11/Dec/20,cristina_allen,f,08/Oct/69,unelson@gmail.com,8400
1274,_universidad_de_palermo,ingeniería_mecánica,11/Dec/20,donna_velasquez,f,01/Jul/88,peterguzman@hotmail.com,3705
1275,_universidad_de_palermo,ingeniería_electrónica,11/Dec/20,carol_anderson,f,20/Nov/45,waresergio@gmail.com,7013
1276,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,11/Dec/20,andrea_dunn,f,06/Jun/09,qbolton@gmail.com,5736
1277,_universidad_de_palermo,licenciatura_en_sociología_,11/Dec/20,jason_snow,m,07/Dec/19,kochashley@hotmail.com,9303
1278,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,11/Dec/20,nicholas_peters,m,11/Sep/73,billy86@hotmail.com,5474
1279,_universidad_de_palermo,licenciatura_en_musicoterapia,11/Dec/20,amber_mcdonald,f,24/Mar/96,chamberskimberly@yahoo.com,7530
1280,_universidad_de_palermo,ingeniería_en_informática,11/Dec/20,seth_mcfarland,m,07/Dec/13,edward31@hotmail.com,4172
1281,_universidad_de_palermo,diseño_industrial,11/Dec/20,sheena_king,f,19/Oct/55,duane97@yahoo.com,3733
1282,_universidad_de_palermo,ciencias_veterinarias,11/Dec/20,penny_miller,f,20/Jul/05,michealwoods@hotmail.com,8111
1283,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,11/Dec/20,james_hughes,m,12/Jan/70,moralessamantha@hotmail.com,1615
1284,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,11/Dec/20,jordan_may,f,14/Jul/40,pvazquez@yahoo.com,8150
1285,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,11/Dec/20,dustin_hernandez,m,12/Jan/07,fwilson@yahoo.com,5736
1286,_universidad_de_palermo,diseño_de_imagen_y_sonido,12/Dec/20,jennifer_richards,f,25/Jul/15,wheelerandrew@yahoo.com,4105
1287,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,12/Dec/20,matthew_jackson,m,19/Dec/70,brownnicole@gmail.com,5594
1288,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,12/Dec/20,john_braun,m,25/Oct/16,taylorcarter@yahoo.com,6360
1289,_universidad_de_palermo,ingeniería_electrónica,12/Dec/20,christian_smith,m,16/Mar/16,john74@yahoo.com,1659
1290,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,12/Dec/20,brian_alexander,m,21/May/64,david51@gmail.com,6465
1291,_universidad_de_palermo,actuario_,12/Dec/20,leslie_smith,f,01/Apr/19,stanleyscott@hotmail.com,4612
1292,_universidad_de_palermo,licenciatura_en_ciencia_política_,12/Dec/20,ashley_atkins,f,13/May/25,imoss@hotmail.com,1834
1293,_universidad_de_palermo,ingeniería_mecánica,12/Dec/20,melissa_hall,f,05/May/15,jeffrey72@hotmail.com,8136
1294,_universidad_de_palermo,licenciatura_en_psicología,12/Dec/20,gregory_ford,m,12/Jul/93,kathleenlopez@hotmail.com,1607
1295,_universidad_de_palermo,diseño_de_imagen_y_sonido,12/Dec/20,joseph_ryan,m,12/Sep/10,carol87@hotmail.com,7545
1296,_universidad_de_palermo,licenciatura_en_sociología_,12/Dec/20,alison_powell,f,12/Mar/83,teresawells@gmail.com,2407
1297,_universidad_de_palermo,técnico_para_bioterios_,12/Dec/20,michelle_mercer,f,28/Aug/18,brownanna@gmail.com,4506
1298,_universidad_de_palermo,farmacia,12/Dec/20,tara_hawkins,f,23/May/92,amandahart@yahoo.com,6005
1299,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,12/Dec/20,kelly_conner,f,07/May/60,elizabethryan@gmail.com,7613
1300,_universidad_de_palermo,diseño_industrial,12/Dec/20,brenda_jones,f,27/Jul/52,mosleyjason@hotmail.com,5321
1301,_universidad_de_palermo,diseño_de_imagen_y_sonido,12/Dec/20,nathaniel_anthony,m,10/Sep/28,elizabethboone@hotmail.com,1828
1302,_universidad_de_palermo,agronomía,13/Dec/20,marcus_leonard,m,22/Sep/43,lori20@yahoo.com,1723
1303,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,13/Dec/20,danny_holmes,m,27/Mar/72,jensennancy@yahoo.com,3332
1304,_universidad_de_palermo,licenciatura_en_artes,13/Dec/20,jacqueline_diaz_md,f,20/Sep/94,williamsmackenzie@gmail.com,2253
1305,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,13/Dec/20,jasmine_newton,f,13/Oct/84,peterscrystal@yahoo.com,1980
1306,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,13/Dec/20,david_garner,m,07/Nov/41,triciaschmidt@yahoo.com,1602
1307,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,13/Dec/20,luke_miller_dds,m,26/Mar/27,boothmatthew@gmail.com,5571
1308,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,13/Dec/20,daniel_patterson,m,31/Dec/26,mjacobson@hotmail.com,8148
1309,_universidad_de_palermo,técnico_para_bioterios_,13/Dec/20,amanda_adams,f,09/Nov/89,rosalesjeremiah@gmail.com,2643
1310,_universidad_de_palermo,medicina,13/Dec/20,raymond_chavez,m,20/Dec/66,jonathan60@hotmail.com,7406
1311,_universidad_de_palermo,licenciatura_en_ciencia_política_,13/Dec/20,sandy_sanchez,f,21/Feb/46,vrice@hotmail.com,7408
1312,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,13/Dec/20,allison_anderson,f,20/Apr/21,smithmelinda@hotmail.com,3061
1313,_universidad_de_palermo,actuario_,14/Dec/20,michael_reeves,m,21/Sep/12,tgraham@gmail.com,3281
1314,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,14/Dec/20,alexis_martinez,f,26/Feb/18,robertdunn@yahoo.com,8144
1315,_universidad_de_palermo,licenciatura_en_ciencia_política_,14/Dec/20,charles_flores,m,01/Jun/15,kimberlywilliams@gmail.com,5611
1316,_universidad_de_palermo,contador_público_,14/Dec/20,miss_rebecca_pittman,f,21/Mar/82,johnjohnson@yahoo.com,8501
1317,_universidad_de_palermo,medicina,14/Dec/20,kristina_hernandez,f,03/Jun/74,rhodescorey@hotmail.com,4516
1318,_universidad_de_palermo,medicina,14/Dec/20,timothy_walls,m,06/Nov/07,jeremyherring@yahoo.com,5579
1319,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,14/Dec/20,rebekah_thompson,f,29/Apr/14,xbrown@hotmail.com,5383
1320,_universidad_de_palermo,licenciatura_en_sociología_,14/Dec/20,angela_larsen,f,28/Feb/34,jaredyoung@gmail.com,7135
1321,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,14/Dec/20,mark_webb,m,14/Nov/12,daviddavid@yahoo.com,8514
1322,_universidad_de_palermo,bioquímica,14/Dec/20,roy_bernard,m,08/Apr/17,floresjoseph@yahoo.com,7111
1323,_universidad_de_palermo,licenciatura_en_artes,14/Dec/20,desiree_smith,f,02/Mar/06,erinrichards@hotmail.com,5470
1324,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,14/Dec/20,kenneth_stone,m,26/Aug/05,randall55@hotmail.com,7001
1325,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,14/Dec/20,teresa_stevens,f,18/Jun/06,jamesjackson@hotmail.com,1670
1326,_universidad_de_palermo,medicina,14/Dec/20,douglas_richards,m,22/Feb/43,christophercopeland@yahoo.com,3172
1327,_universidad_de_palermo,licenciatura_en_administración_,14/Dec/20,jeffrey_glenn,m,14/Apr/20,hudsonveronica@gmail.com,8160
1328,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,14/Dec/20,lori_shepard,f,10/May/73,melaniebruce@gmail.com,4195
1329,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,14/Dec/20,rachel_castaneda,f,28/Jul/81,david78@gmail.com,4234
1330,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,14/Dec/20,nichole_tanner,f,04/Feb/44,suarezrandy@yahoo.com,6311
1331,_universidad_de_palermo,licenciatura_en_sociología_,15/Dec/20,elizabeth_james,f,14/Dec/23,paul37@hotmail.com,1733
1332,_universidad_de_palermo,técnico_para_bioterios_,15/Dec/20,daniel_yoder,m,21/Aug/01,everettwilliam@hotmail.com,2944
1333,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,15/Dec/20,gregory_simpson,m,26/Dec/87,butlerjamie@gmail.com,6501
1334,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,15/Dec/20,jeff_gregory,m,30/Jul/39,saraburnett@yahoo.com,1879
1335,_universidad_de_palermo,licenciatura_en_musicoterapia,15/Dec/20,brian_jones,m,02/Apr/19,tamarakrause@gmail.com,3280
1336,_universidad_de_palermo,diseño_industrial,15/Dec/20,jennifer_galloway,f,09/Feb/86,lbarker@gmail.com,4184
1337,_universidad_de_palermo,licenciatura_en_administración_,15/Dec/20,andrew_callahan,m,15/Jun/75,stevenvaldez@gmail.com,3201
1338,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,15/Dec/20,erik_gentry,m,15/Jan/21,fcrosby@gmail.com,4626
1339,_universidad_de_palermo,licenciatura_en_ciencia_política_,15/Dec/20,timothy_moody,m,11/Jul/58,armstrongdenise@yahoo.com,3360
1340,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,15/Dec/20,shannon_baker,m,08/Sep/83,timothywilliams@yahoo.com,1816
1341,_universidad_de_palermo,contador_público_,15/Dec/20,ashley_schwartz,f,13/Sep/34,hopkinsdouglas@hotmail.com,9300
1342,_universidad_de_palermo,licenciatura_en_artes,15/Dec/20,barbara_fuller,f,15/Mar/11,ulane@gmail.com,5613
1343,_universidad_de_palermo,diseño_de_imagen_y_sonido,15/Dec/20,john_lucas,m,30/Dec/88,albert50@yahoo.com,1770
1344,_universidad_de_palermo,diseño_industrial,15/Dec/20,becky_hamilton,f,16/Jun/06,juliehamilton@gmail.com,2126
1345,_universidad_de_palermo,licenciatura_en_artes,16/Dec/20,brittany_white,f,22/Sep/20,robertreynolds@yahoo.com,5717
1346,_universidad_de_palermo,licenciatura_en_administración_,16/Dec/20,tammy_gomez,f,18/May/30,rebeccakim@gmail.com,3085
1347,_universidad_de_palermo,agronomía,16/Dec/20,michelle_logan,f,07/Oct/38,larajessica@yahoo.com,6740
1348,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,16/Dec/20,david_burton,m,01/Oct/83,stephen79@gmail.com,1657
1349,_universidad_de_palermo,agronomía,16/Dec/20,david_roberts,m,28/Jan/66,farmerbrianna@gmail.com,1686
1350,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,16/Dec/20,brandi_griffin,f,07/Jan/58,dandrews@gmail.com,2415
1351,_universidad_de_palermo,licenciatura_en_musicoterapia,16/Dec/20,william_mccormick,m,29/Mar/29,marisa01@yahoo.com,4503
1352,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,16/Dec/20,deanna_quinn,f,15/May/64,dylanperry@gmail.com,3503
1353,_universidad_de_palermo,contador_público_,16/Dec/20,kathy_martin,f,06/Nov/05,smithpatricia@yahoo.com,8505
1354,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,16/Dec/20,kirsten_moran,f,25/Dec/21,elawson@yahoo.com,3418
1355,_universidad_de_palermo,diseño_industrial,17/Dec/20,william_kelley,m,21/Mar/97,knelson@yahoo.com,3446
1356,_universidad_de_palermo,arquitectura,17/Dec/20,tiffany_livingston,f,03/Jan/40,anita84@yahoo.com,4111
1357,_universidad_de_palermo,licenciatura_en_musicoterapia,17/Dec/20,mercedes_romero,f,09/Jan/11,michael13@yahoo.com,3214
1358,_universidad_de_palermo,ingeniería_mecánica,17/Dec/20,johnny_cook,m,06/Mar/33,jonesryan@yahoo.com,2144
1359,_universidad_de_palermo,ingeniería_en_informática,17/Dec/20,stephanie_martinez,f,04/Aug/49,megan39@yahoo.com,7161
1360,_universidad_de_palermo,agronomía,17/Dec/20,kenneth_flores,m,16/Oct/93,schwartzholly@gmail.com,7501
1361,_universidad_de_palermo,licenciatura_en_musicoterapia,17/Dec/20,kenneth_decker,m,08/Aug/00,lisaboone@gmail.com,8366
1362,_universidad_de_palermo,licenciatura_en_psicología,17/Dec/20,harold_davis,m,27/Dec/57,smithcourtney@gmail.com,3364
1363,_universidad_de_palermo,bioquímica,17/Dec/20,brenda_mercado,f,30/Mar/18,underwoodbrenda@hotmail.com,4506
1364,_universidad_de_palermo,ingeniería_en_informática,17/Dec/20,troy_warner,m,14/Jun/68,glenda49@gmail.com,8313
1365,_universidad_de_palermo,licenciatura_en_sociología_,17/Dec/20,jacob_washington,m,28/Jan/68,aparks@yahoo.com,6013
1366,_universidad_de_palermo,licenciatura_en_artes,17/Dec/20,rachael_jackson,f,23/May/12,zachary71@yahoo.com,2121
1367,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,17/Dec/20,danielle_baker,f,27/Feb/35,xsolis@hotmail.com,6625
1368,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,17/Dec/20,jeffery_hernandez,m,26/Dec/01,stantonanthony@hotmail.com,6727
1369,_universidad_de_palermo,ingeniería_electrónica,17/Dec/20,elizabeth_potter,f,06/May/70,gonzalessavannah@yahoo.com,6065
1370,_universidad_de_palermo,arquitectura,17/Dec/20,david_davis,m,27/Jul/87,matthew69@gmail.com,4119
1371,_universidad_de_palermo,medicina,17/Dec/20,bailey_duncan,f,11/Feb/42,joshuashepherd@hotmail.com,2313
1372,_universidad_de_palermo,ingeniería_en_informática,17/Dec/20,scott_rodriguez,m,25/Oct/13,juliaking@hotmail.com,3183
1373,_universidad_de_palermo,arquitectura,18/Dec/20,amy_garcia,f,16/Nov/40,michellemontoya@hotmail.com,6500
1374,_universidad_de_palermo,licenciatura_en_administración_,18/Dec/20,heather_simmons,f,09/Dec/60,elizabeth46@gmail.com,2609
1375,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,18/Dec/20,jeffrey_moore,m,03/Jan/11,hernandezcraig@yahoo.com,7404
1376,_universidad_de_palermo,contador_público_,18/Dec/20,james_butler,m,23/Apr/16,thomasronald@hotmail.com,9021
1377,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,18/Dec/20,bryan_cole,m,16/Oct/23,morenoalejandra@hotmail.com,2805
1378,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,18/Dec/20,patricia_bennett,f,15/Dec/53,chrisaustin@gmail.com,5582
