universidades,carreras,fechas_de_inscripcion,nombres,sexo,fechas_nacimiento,codigos_postales,emails
universidad-de-buenos-aires,licenciatura-en-gestión-de-agroalimentos,20-Sep-14,danielle-gibbs,f,01-Sep-24,2241,wellswayne@yahoo.com
universidad-de-buenos-aires,bioquímica,20-Sep-21,mary-harper,f,57-Apr-28,7631,ashley71@yahoo.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,20-Dec-26,denise-james,f,05-Sep-15,8113,michelepowers@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Sep-18,steven-wells,m,13-Jun-05,2743,knighttracy@yahoo.com
universidad-de-buenos-aires,agronomía,21-Jan-05,emily-gould,f,63-Apr-26,3009,taylorbowman@hotmail.com
universidad-de-buenos-aires,agronomía,20-Oct-05,mark-schmidt,m,29-Nov-11,6703,millercatherine@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Oct-22,anthony-krause,m,65-Aug-16,4700,ryan08@gmail.com
universidad-de-buenos-aires,ingeniería-mecánica,21-Jan-30,abigail-watkins,f,93-Mar-16,8500,kfitzgerald@gmail.com
universidad-de-buenos-aires,arquitectura,20-Sep-21,anthony-stark,m,58-Apr-25,5475,dylanhill@hotmail.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Dec-07,carol-gentry,f,57-Jun-07,1731,brendajohnson@hotmail.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Dec-07,robert-watkins,m,45-Jul-14,2900,mackenzie98@gmail.com
universidad-de-buenos-aires,ciencias-veterinarias,21-Jan-12,bethany-mcdowell,f,94-Feb-02,7000,emilybutler@yahoo.com
universidad-de-buenos-aires,ingeniería-electrónica,20-Sep-19,james-garrett,m,17-Sep-12,4616,wromero@gmail.com
universidad-de-buenos-aires,licenciatura-en-psicología,20-Nov-20,crystal-lopez,f,10-Aug-20,6203,moodycynthia@yahoo.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Dec-24,melissa-lawrence,f,35-May-09,3586,christopher25@gmail.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,20-Oct-30,ashley-washington,f,59-Jul-15,1862,krista61@gmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Oct-18,amanda-brooks,f,86-Aug-29,6459,jonathan19@yahoo.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Dec-10,jeffrey-thompson,m,62-Nov-03,8322,ngibson@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Dec-02,zoe-carter,f,49-Aug-22,1849,delgadoalexis@hotmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,21-Jan-09,albert-white,m,13-Jan-26,1627,rusheric@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,20-Nov-18,jason-robertson,m,73-Dec-21,2317,james08@gmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Oct-06,caitlin-keller,f,54-Jul-18,9300,williamssteven@yahoo.com
universidad-de-buenos-aires,farmacia,20-Nov-09,sheila-chandler,f,18-Mar-07,6354,davissheila@yahoo.com
universidad-de-buenos-aires,agronomía,20-Dec-21,joyce-ali,f,31-Jul-31,9217,derek85@gmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Sep-26,deborah-larson,f,09-Mar-23,3118,iharrison@yahoo.com
universidad-de-buenos-aires,bioquímica,21-Jan-13,michael-weiss,m,39-Jun-09,2123,kmalone@hotmail.com
universidad-de-buenos-aires,actuario-,20-Dec-08,brian-rasmussen,m,99-Jun-29,1722,johnburns@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Oct-16,david-fitzgerald,m,02-Mar-15,4616,emily39@yahoo.com
universidad-de-buenos-aires,licenciatura-en-psicología,20-Nov-16,mary-graham,f,22-Apr-06,3142,washingtonthomas@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Sep-14,richard-neal,m,65-Apr-29,6605,edwardcampbell@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Sep-16,debra-graves,f,59-Oct-26,4728,robert37@hotmail.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Sep-21,dana-johnson,f,06-Aug-16,7406,qgarner@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,20-Oct-08,shane-morgan,m,84-Oct-21,3000,fjenkins@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,21-Jan-07,laura-king,f,15-Aug-13,9410,zwilson@yahoo.com
universidad-de-buenos-aires,bioquímica,20-Nov-02,johnathan-davis,m,41-Mar-11,4137,rebeccacastro@hotmail.com
universidad-de-buenos-aires,licenciatura-en-psicología,20-Sep-29,heather-gallagher,f,18-Apr-23,7401,esummers@gmail.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,21-Jan-10,gary-mccarthy,m,48-Aug-13,3441,taylor41@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Nov-22,pamela-mcconnell,f,24-Sep-12,6050,lsteele@hotmail.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,20-Dec-07,christopher-mendoza,m,27-May-18,3060,christian21@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,20-Dec-22,stephanie-bush,f,09-May-13,3400,kimberlydavis@yahoo.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,20-Sep-27,donna-lewis,f,91-Nov-16,6345,htaylor@gmail.com
universidad-de-buenos-aires,licenciatura-en-gestión-de-agroalimentos,20-Dec-17,angela-smith,f,48-Jan-29,9421,torresdawn@hotmail.com
universidad-de-buenos-aires,medicina,20-Nov-19,nicole-weaver,f,74-Oct-23,2723,fwiley@hotmail.com
universidad-de-buenos-aires,actuario-,20-Sep-06,beth-snyder,f,81-May-11,4719,achan@gmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Sep-27,alexander-peterson,m,32-Apr-07,4431,bsmith@hotmail.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Dec-12,andrew-watson,m,47-Oct-27,6516,carmenmorgan@hotmail.com
universidad-de-buenos-aires,diseño-de-imagen-y-sonido,20-Sep-08,mark-wood,m,85-Aug-12,3204,vross@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Sep-11,charles-bond,m,37-Jun-21,3177,gonzalezshawn@hotmail.com
universidad-de-buenos-aires,ingeniería-en-informática,20-Nov-13,morgan-anderson,f,55-Jan-17,1854,jamiebutler@yahoo.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Nov-29,james-martinez,m,50-Nov-19,2709,dalesmith@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Sep-02,daniel-liu,m,63-Jul-18,3433,richard38@gmail.com
universidad-de-buenos-aires,diseño-industrial,20-Dec-26,mr.-jesse-mccoy,m,27-May-11,2170,benjamin99@yahoo.com
universidad-de-buenos-aires,actuario-,20-Nov-24,tracy-cox,f,16-Oct-13,2124,xreid@yahoo.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,21-Jan-15,emily-cooper,f,95-Apr-04,6380,marshangela@gmail.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Sep-04,pamela-peters,f,95-Apr-04,1723,riosjose@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,20-Nov-15,patricia-jimenez,f,49-Oct-02,2506,barrettalicia@gmail.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,20-Nov-13,jennifer-simon,f,64-Dec-14,2216,jasminewilliams@yahoo.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,20-Sep-09,matthew-lopez,m,80-Dec-24,7400,nataliesanders@hotmail.com
universidad-de-buenos-aires,diseño-industrial,20-Sep-12,ralph-smith,m,38-Aug-25,5634,brightrachel@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,21-Jan-24,elizabeth-mitchell,f,29-Apr-11,4719,charles84@yahoo.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Dec-28,robert-murray,m,55-Dec-15,1921,curtisweeks@gmail.com
universidad-de-buenos-aires,licenciatura-en-psicología,20-Nov-03,anna-smith,f,96-Oct-16,5325,blake25@hotmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Dec-23,christina-gates,f,30-Feb-18,9023,gabriel63@hotmail.com
universidad-de-buenos-aires,farmacia,20-Nov-06,stephanie-williams,f,10-Mar-07,6269,mejiamitchell@yahoo.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Sep-15,suzanne-glover,f,93-Jul-13,7165,robert66@hotmail.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,20-Nov-13,mark-kim,m,59-Apr-14,3470,bowersjason@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Oct-28,paul-martinez,m,33-Jul-09,2345,amandaramos@yahoo.com
universidad-de-buenos-aires,bioquímica,20-Oct-18,dennis-thomas,m,17-May-09,1802,burnsalicia@yahoo.com
universidad-de-buenos-aires,licenciatura-en-artes,21-Jan-15,george-miller,m,52-Jul-15,5509,williamsmary@hotmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,21-Jan-23,francisco-sheppard,m,58-Aug-23,1931,courtneythompson@yahoo.com
universidad-de-buenos-aires,bioquímica,20-Sep-15,amanda-kelly,f,12-May-08,2175,carlosgarcia@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,20-Oct-29,crystal-lopez,f,57-Jan-27,5463,phillip25@gmail.com
universidad-de-buenos-aires,arquitectura,20-Oct-27,christopher-fleming,m,18-Oct-20,6305,bhudson@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,20-Sep-19,cindy-bridges,f,54-Dec-17,6220,santosdouglas@gmail.com
universidad-de-buenos-aires,diseño-de-imagen-y-sonido,20-Dec-02,anthony-martin,m,73-Apr-24,4235,michael51@hotmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,21-Jan-17,vanessa-taylor,f,16-Aug-05,5325,moodyalex@hotmail.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Oct-09,carl-daniels,m,64-Nov-21,3272,gsimpson@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,20-Sep-16,jacob-torres,m,06-Mar-06,5321,shelley65@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,21-Jan-12,kelly-love,f,10-Mar-24,5407,joseph53@yahoo.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,21-Jan-01,margaret-anderson,f,94-Nov-01,6352,coopertiffany@hotmail.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Nov-21,joseph-phillips,m,87-Nov-22,8122,andrewpowell@hotmail.com
universidad-de-buenos-aires,farmacia,21-Jan-12,michael-scott,m,34-May-05,6553,amanda05@gmail.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Nov-10,veronica-estrada,f,08-Jul-03,5779,eesparza@yahoo.com
universidad-de-buenos-aires,medicina,20-Nov-12,kathleen-lee,f,92-May-12,7005,josephsparks@gmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Sep-14,benjamin-wise,m,07-Jan-24,3532,olee@gmail.com
universidad-de-buenos-aires,farmacia,20-Oct-21,cody-powell,m,36-May-25,7007,hlane@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Dec-06,anthony-ortiz,m,31-Apr-10,3044,danielle66@gmail.com
universidad-de-buenos-aires,ingeniería-electrónica,20-Oct-05,annette-henderson,f,60-Dec-16,3342,stephen10@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,21-Jan-07,keith-lamb,m,71-Sep-21,5503,natashapineda@hotmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,21-Jan-09,donna-gomez,f,83-Sep-27,5443,hlyons@hotmail.com
universidad-de-buenos-aires,agronomía,20-Oct-21,john-mitchell,m,49-Jun-09,5565,brentmiller@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Dec-11,annette-blanchard,f,30-Jun-01,9111,longjesus@yahoo.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Sep-22,kimberly-hughes,f,50-Nov-12,3176,christywatson@hotmail.com
universidad-de-buenos-aires,arquitectura,20-Oct-27,anthony-james,m,13-May-22,6511,jamesjensen@gmail.com
universidad-de-buenos-aires,contador-público-,20-Sep-03,jennifer-harris,f,16-Aug-27,7260,kenneth81@gmail.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Oct-13,darrell-ramirez,m,82-Jan-25,4648,tiffany72@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Dec-08,david-woods,m,72-Jul-15,3315,rgray@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,20-Nov-20,steve-daniel,m,21-Dec-03,8500,brittneygibson@hotmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,21-Jan-26,amanda-hernandez,f,57-Jul-20,6660,michael67@yahoo.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Nov-30,jonathan-roth,m,98-Jan-25,1708,heatherjordan@hotmail.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,21-Jan-23,samantha-jones,f,80-Jul-17,1838,wendy80@hotmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,21-Jan-08,donna-davis,f,18-Apr-07,5343,gmoore@hotmail.com
universidad-de-buenos-aires,actuario-,20-Oct-09,caleb-thompson,m,76-Mar-26,7536,charlesjackson@hotmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,21-Jan-03,angela-shaw,f,37-Sep-10,7500,linda59@gmail.com
universidad-de-buenos-aires,farmacia,21-Jan-10,dennis-martinez,m,73-Jan-26,3425,frodriguez@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,21-Jan-06,tabitha-freeman,f,07-Apr-09,8341,fedwards@hotmail.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Nov-03,carol-davis,f,34-Aug-21,2523,emoss@gmail.com
universidad-de-buenos-aires,diseño-industrial,20-Nov-17,kathleen-huff,f,66-Feb-07,6070,gcarter@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,20-Sep-28,tina-estrada,f,27-Feb-25,5515,davidcarter@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Dec-03,ann-nash,f,90-Jun-18,1739,stevenkaiser@hotmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Nov-10,paul-bell,m,49-Apr-26,5374,byrdphillip@gmail.com
universidad-de-buenos-aires,farmacia,20-Nov-12,chad-palmer,m,46-Oct-22,3327,kellie72@yahoo.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Dec-05,jeremy-jones,m,14-Dec-01,3545,cody72@yahoo.com
universidad-de-buenos-aires,diseño-industrial,21-Jan-09,leslie-armstrong,f,72-Apr-23,6627,nancyschneider@yahoo.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Sep-03,carolyn-white,f,14-Jun-16,1678,mossjason@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,20-Sep-04,rebecca-adams,f,83-Sep-09,8536,mgibson@yahoo.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,21-Jan-07,donna-fowler,f,44-Jul-23,2760,kevin10@hotmail.com
universidad-de-buenos-aires,diseño-industrial,20-Nov-28,christian-adams,m,52-Nov-25,6369,sarah07@hotmail.com
universidad-de-buenos-aires,arquitectura,20-Sep-21,bianca-mejia,f,13-Sep-20,4235,chadsmith@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,21-Jan-27,michael-cook,m,46-Feb-24,3355,sharon55@gmail.com
universidad-de-buenos-aires,ciencias-veterinarias,21-Jan-28,william-harrison,m,36-Oct-01,5470,bflores@hotmail.com
universidad-de-buenos-aires,licenciatura-en-administración-,21-Jan-10,mary-berger,f,66-Feb-14,3066,yhutchinson@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Sep-14,mary-webb,f,21-Jan-26,6301,billy38@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Sep-01,eric-burke,m,32-Apr-26,3420,livingstonmatthew@hotmail.com
universidad-de-buenos-aires,arquitectura,20-Sep-29,colleen-juarez,f,80-Jul-12,9207,ugay@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,20-Sep-20,sarah-woods,f,77-Mar-27,3432,anthony62@hotmail.com
universidad-de-buenos-aires,medicina,20-Oct-07,jenna-williams,f,88-Mar-20,7641,beverlyayers@gmail.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,20-Nov-01,matthew-arias,m,56-Jan-17,6513,taylornicole@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,20-Oct-26,james-jones,m,08-Apr-27,9227,ylucero@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,20-Oct-13,james-bates,m,01-May-09,3013,smithkeith@hotmail.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,20-Dec-12,sherry-freeman,f,35-Sep-26,3511,shelleydavis@hotmail.com
universidad-de-buenos-aires,contador-público-,20-Sep-21,ruth-myers,f,07-Jul-09,3267,robin82@gmail.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Nov-30,jessica-arnold,f,91-Oct-03,3313,rflores@hotmail.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,20-Nov-12,allison-ford,f,18-Jul-03,1653,thorntonray@hotmail.com
universidad-de-buenos-aires,farmacia,20-Sep-08,donna-cummings,f,96-Aug-30,1621,jacob99@yahoo.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,20-Oct-22,kylie-turner,f,96-Feb-23,6601,katelynbaxter@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,21-Jan-06,denise-curtis,f,47-Sep-25,5529,jonesbradley@hotmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Dec-09,robert-hood,m,48-Jun-09,3052,john79@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,20-Oct-26,angel-mendoza,f,43-Dec-07,5620,howarderic@hotmail.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,21-Jan-07,angela-quinn,f,77-Mar-18,3003,amymaldonado@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Nov-14,cassandra-beck,f,95-Sep-14,1733,kjohnson@gmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Dec-21,charles-franco,m,38-Feb-09,3304,tmatthews@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Oct-09,crystal-collins,f,14-Jul-14,5535,ohartman@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Oct-04,jeffrey-webster,m,27-Jun-22,9107,wrightdouglas@hotmail.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Dec-27,david-santiago,m,21-Apr-04,3440,wattsphilip@hotmail.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Nov-01,julie-campbell,f,74-Jun-29,5633,christine99@hotmail.com
universidad-de-buenos-aires,ingeniería-electrónica,20-Nov-22,richard-jackson,m,69-Mar-29,5535,martinezchristine@hotmail.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Oct-28,john-gill,m,69-Feb-14,8431,johnsonloretta@gmail.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Oct-17,brittany-barr,f,64-Jul-11,8136,sandraadams@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Dec-06,alec-mercado,m,56-Apr-08,5523,sara27@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,21-Jan-26,jonathan-harris,m,41-Oct-15,3248,kaufmanjill@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Sep-10,alexander-ortega,m,95-Jan-20,2111,perezteresa@yahoo.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Dec-12,debra-kim,f,41-Nov-10,2729,tanyawaters@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Dec-21,zachary-matthews,m,61-Jan-22,2309,underwoodjohn@gmail.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Dec-27,isaiah-guzman,m,77-Jul-06,6451,phillipingram@yahoo.com
universidad-de-buenos-aires,contador-público-,21-Jan-15,cheyenne-church,f,09-Mar-19,3020,zolson@hotmail.com
universidad-de-buenos-aires,farmacia,20-Dec-04,thomas-lopez,m,75-Aug-31,4601,adamsanchez@hotmail.com
universidad-de-buenos-aires,bioquímica,20-Dec-29,kathy-robinson,f,18-May-02,2204,qpope@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Sep-27,wanda-warner,f,99-Jun-01,5701,oweeks@hotmail.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Sep-05,daniel-williams,m,82-Feb-15,6501,vazquezfrank@gmail.com
universidad-de-buenos-aires,diseño-industrial,20-Dec-20,carrie-collier,f,82-Mar-09,8153,samuel51@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Oct-10,curtis-berg,m,03-Mar-23,6335,robert61@gmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Dec-03,troy-brooks,m,17-Jul-19,5385,steve08@gmail.com
universidad-de-buenos-aires,actuario-,20-Sep-13,jeffrey-griffin,m,49-Aug-21,3472,kanderson@gmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Oct-14,pamela-williams,f,04-Jan-06,5609,ucameron@gmail.com
universidad-de-buenos-aires,ingeniería-en-informática,20-Oct-05,kenneth-barajas,m,45-Sep-11,6345,kflowers@yahoo.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Sep-27,brandon-elliott,m,60-Dec-25,5475,jonesdominique@hotmail.com
