universities,careers,inscription_dates,names,sexo,birth_dates,locations,direccion,emails
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,03-12-2020,HOLLY-BLAIR,F,07-11-1921,COLONIA-ENSANCHE-SAUCE,"46305-RAMIREZ-CAPE-SUITE-782
NEW-JULIE,-AZ-45717",RICARDOBROWN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,25-11-2020,TIFFANY-PARRISH,F,13-04-1968,30-DE-AGOSTO,"PSC-9794,-BOX-5076
APO-AP-29786",WEEKSALEXANDER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,20-01-2021,CHRISTOPHER-GREER,M,29-11-1999,CORRAL-DE-PIEDRAS,"10943-WILSON-JUNCTIONS
SOUTH-GARY,-IL-47354",ALYSSA70@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,06-01-2021,JENNIFER-BARNES,F,31-05-1943,AGUA-NEGRA,"101-JONES-CREST
NORTH-AMY,-MT-10449",MICHAELBECKER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,10-01-2021,ASHLEY-ROSE,F,22-01-1913,EL-CAMPAMENTO,"87870-AARON-RAMP
JESSECHESTER,-MS-94018",JIMENEZALICE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,18-01-2021,AMY-LYNCH,F,05-03-1965,EL-JUMEAL,"81409-DALTON-KNOLLS
FRANCISBURY,-KY-33587",MILLSJOHN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,13-01-2021,TRACY-KENNEDY,F,18-07-1987,AGUA-BLANCA,"8686-KATHRYN-DIVIDE-APT.-594
SOUTH-TINA,-MT-16046",KATHERINE51@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,14-01-2021,HOLLY-YANG,F,16-04-1933,AGUA-CERCADA,"499-SNOW-MISSION
NEW-ROBERT,-AR-77887",JILL10@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,04-11-2020,JAMES-HEATH,M,31-12-1991,FIRMAT,"048-CHRISTOPHER-GARDEN
SOUTH-DAVIDFURT,-NV-54934",MICHAEL38@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,04-11-2020,SHARON-RAMIREZ,F,06-07-1915,EL-RETIRO,"56844-DEBRA-CLIFFS-SUITE-981
LAKE-ANGELAHAVEN,-NE-64996",ERICWALKER@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,25-01-2021,ARIANA-INGRAM,F,06-09-2009,4-DE-FEBRERO,"251-WENDY-SPRINGS-SUITE-494
LAKE-THOMAS,-IL-93992",TINA41@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,07-11-2020,KIM-AUSTIN,F,05-03-1999,CHALLACO,"772-GRAY-DRIVE-APT.-409
PORT-ERIC,-AR-81975",ROBINTAYLOR@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,12-12-2020,MRS.-NICOLE-SCOTT-MD,F,30-07-1979,NORDELTA,"1681-BENJAMIN-STREAM-SUITE-742
TAYLORCHESTER,-NY-10663",FERNANDEZNICHOLAS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,25-09-2020,JAMES-BARBER,M,22-02-1949,LA-EDUVIGIS,"359-DANIEL-MEADOWS
PHILLIPSFURT,-PA-49354",SUSAN00@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,26-11-2020,TAMMY-MCGEE,F,28-12-1953,CHIPAUQUIL,"49860-WRIGHT-HILLS-SUITE-468
SMITHVILLE,-KY-50831",PATTERSONLISA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,02-10-2020,JASON-NORMAN,M,07-05-1906,ADELA,"0223-VILLARREAL-COMMON
JORDANMOUTH,-NY-48067",FLORESCHRISTOPHER@GMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,08-12-2020,PAMELA-ROBERTS,F,14-06-1951,PUESTO-DE-ISLA,"8835-FRENCH-WALL-APT.-963
EAST-APRILFURT,-MS-07296",ALBERT80@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,24-11-2020,ELIZABETH-HODGES,F,26-06-2013,ARISTIDES-VILLANUEVA,"355-ANDREW-RUE
MELISSABERG,-AK-96008",OWENSSTACEY@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,29-01-2021,TRACEY-GORDON,F,29-11-1926,EL-ALTO,"174-BOONE-MOUNTAINS-APT.-649
WRIGHTBERG,-CT-35000",DENNIS66@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,30-01-2021,AMY-MILLER,F,15-12-1931,MELINCUE,"6471-WALSH-RIDGE
SAMANTHABOROUGH,-UT-23095",CAROLYNMAY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,16-09-2020,CHARLES-WILSON,M,18-06-1971,FRANCISCO-MADERO,"18398-TURNER-LOAF-SUITE-921
MIKEFURT,-ME-72998",KPRICE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,23-10-2020,DUSTIN-TAYLOR,M,05-06-1948,6-DE-SEPTIEMBRE,"91552-JOSE-BROOKS-APT.-809
JOSEPHBERG,-NY-17949",BWILKINS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,04-09-2020,DANIELLE-MULLEN,F,06-05-1985,CAÑETE,"759-RICHARD-TRACE-APT.-145
LAKE-NICHOLASBOROUGH,-MD-56843",CHRISTINEJOHNSON@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,13-12-2020,HALEY-OLSON,F,29-06-1921,LA-ORIENTAL,"20785-FISHER-CENTER
SOUTH-JUSTIN,-WI-56806",LISABLAKE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,09-10-2020,CARLY-MARTINEZ,F,08-05-2014,ARBOL-SOLO,"3464-PAUL-LANDING-SUITE-752
PORT-KAYLA,-UT-25358",BROOKE18@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,24-10-2020,TREVOR-BROWN,M,06-12-1968,CAMPANA,"7273-ROBERT-HILLS-APT.-919
NEW-ANDREW,-OH-88850",JEANETTE68@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,23-11-2020,GEORGE-HIGGINS,M,15-08-1980,CUSHAMEN,"558-HELEN-WELLS-SUITE-189
CURTISMOUTH,-MT-28205",MELISSADAVIS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,24-10-2020,SARA-SNYDER,F,14-09-1934,BAJASTINE,"7716-YOUNG-ROADS-SUITE-083
NICHOLASMOUTH,-AK-34820",VCHANG@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,02-01-2021,CRAIG-SMITH,M,20-07-2014,BALDES-DE-PACHECO,"78442-ODOM-AVENUE-APT.-851
NORTH-SHARON,-MI-78790",TIMOTHYROBLES@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,27-01-2021,SARAH-BARBER,F,11-03-1952,ALDEA-SAN-ANTONIO,"915-WATSON-VILLE
WEST-ZACHARYBURY,-TN-86485",KINGCOLLEEN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,03-10-2020,GAIL-ANDERSON,F,27-06-2017,AGUSTONI,"0572-SEAN-FORGES
BENSONFURT,-HI-48389",NAVARROVICTOR@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,14-11-2020,JASON-BRADLEY,M,12-10-1965,CARI-LARQUEA,"383-THOMAS-CORNER
WEST-DENISE,-WY-61048",CODY80@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,21-10-2020,SARA-CLARK,F,02-05-1951,CAMPO-CASTRO,"99622-THOMAS-STREET-APT.-388
SOUTH-LINDSEY,-NM-60784",LARSONKATHERINE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,19-11-2020,PATRICIA-MENDEZ,F,04-04-1986,DESPEÑADEROS,"PSC-2616,-BOX-5673
APO-AA-82134",JOCELYNMITCHELL@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,19-09-2020,BILLY-WILLIAMS-DDS,M,14-04-1956,AGUADA-DE-PIEDRA,"00982-HARRIS-ESTATE
LAKE-ERIC,-KY-27785",CYNTHIA00@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,05-11-2020,CYNTHIA-BENSON,F,03-10-1983,BUEN-PASTO,"15743-ROBERT-TERRACE
SOUTH-JUSTIN,-LA-86450",SWILSON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,29-01-2021,WILLIAM-HUTCHINSON,M,22-02-2000,GENERAL-CONESA,"437-TAPIA-JUNCTION-APT.-797
SOUTH-SHELIAVIEW,-NJ-13310",JEROME99@GMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,20-01-2021,LESLIE-ALVAREZ,F,25-04-2016,CAMPAMENTO-SOL,"222-CHRISTINE-UNIONS
JONESBURGH,-NM-82482",MARTINANDREA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,15-11-2020,TYLER-GUERRERO,M,11-07-1957,BONIFACIO,"295-LITTLE-MANORS-APT.-262
ODOMBURGH,-AZ-61690",JESSE56@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,12-10-2020,TERRY-FOSTER,M,09-03-1963,CLAVERIE,"44640-DUNLAP-HAVEN-SUITE-320
CHARLESTON,-LA-36998",CHERNANDEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,22-11-2020,JAMES-TATE,M,07-05-1961,DINA-HUAPI,"4937-FRANK-KEYS
LAKE-LAURA,-GA-70151",JAMESRODRIGUEZ@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,11-10-2020,SARAH-HOFFMAN,F,03-03-1998,BALDERRAMA,"008-MELINDA-VIADUCT-APT.-016
LAKE-NICOLEPORT,-AK-61427",DBAKER@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,11-11-2020,KELLY-SINGLETON,F,20-10-1945,ALTO-DEL-PUESTO,"07375-RUBIO-DIVIDE
WEST-KATHY,-AL-72923",SANDRA97@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,18-01-2021,CODY-JACKSON,M,31-07-1910,9-DE-JULIO,"227-REED-STATION-APT.-186
DENISESTAD,-CO-71226",SANDRAJENNINGS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,08-10-2020,MICHAEL-ERICKSON,M,21-12-1905,FRANCISCO-PAZ,"279-CORY-ISLANDS-SUITE-077
KINGSIDE,-LA-67773",CORYSMITH@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,09-12-2020,MELISSA-BATES,F,19-12-1938,ANJULLON,"85199-KING-PINE
MICHAELVILLE,-NE-27792",AHENDRICKS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,14-11-2020,CHRISTINE-THOMPSON,F,05-01-2020,LA-FLORENCIA,"02242-MICHAEL-RIVER-SUITE-030
NORTH-MICHAEL,-KS-50554",BRYANKATHERINE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,08-11-2020,RHONDA-COX,F,05-11-2002,CATAMONTAÑA,"386-DAVILA-RUN
JOHNVIEW,-AK-74361",LUISWILLIAMS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,02-12-2020,LINDSAY-SMITH,F,05-03-1931,COLONIA-BELGA-AMERICANA,"759-ROBERT-COURSE
THOMPSONMOUTH,-AZ-17183",DAVISSTEPHANIE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,26-01-2021,CHRISTINA-SHEPPARD,F,09-11-1937,CAMPO-PESOA,"87960-LAMBERT-SHORE-SUITE-522
ROBERTSTON,-CT-29742",AMBERBENNETT@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,08-12-2020,BETH-ALEXANDER,F,21-03-1929,LA-CHILCA,"776-JONES-COVE
SOUTH-BRADLEYSIDE,-VT-26904",SALAZARERIKA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,01-01-2021,ANGELA-JACKSON,F,02-12-2006,FRANCISCO-CASAL,"80145-SIMMONS-HARBOR
EAST-JENNIFERPORT,-OH-85569",MEGAN09@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,12-12-2020,RYAN-ELLIS,M,13-09-1940,JOSE-CLEMENTE-PAZ,"81385-JOCELYN-FORKS
EAST-CHARLESTOWN,-VT-73232",LESTERERIC@GMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,08-10-2020,TAYLOR-HENDERSON,F,28-11-1930,CAÑADA-DEL-UCLE,"334-JACKSON-BURG-APT.-978
ALANVILLE,-VA-05609",SAMANTHA70@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,17-01-2021,CHRIS-OLSON,M,02-03-1991,CARANDAITI,"9599-SCHNEIDER-GATEWAY
LAKE-LISA,-AR-45749",MHORTON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,10-10-2020,JEREMY-WILLIAMS,M,16-09-1912,LAS-QUINTAS,"7699-PHAM-ISLE-SUITE-616
REBECCABURGH,-AK-61279",NICOLEWAGNER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,18-01-2021,STACY-JOHNSON,F,02-06-1971,BERISSO,"801-DONALD-JUNCTIONS
DAUGHERTYFORT,-KY-20983",FERGUSONANTHONY@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,29-10-2020,ANDRE-JOHNSON,M,03-12-2003,VILLA-NUMANCIA,"46438-ANDREA-VIEW-SUITE-545
FREEMANFORT,-WY-27234",JSMITH@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,10-12-2020,TIMOTHY-HOLLAND,M,01-03-1922,SAN-BERNARDO-DEL-TUYU,"02646-MELANIE-JUNCTION-SUITE-452
NEW-JONATHANLAND,-MT-80354",CHARLES82@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,24-11-2020,REBECCA-BONILLA,F,16-06-1981,ALICURA,"PSC-1493,-BOX-5489
APO-AE-71484",TINACUMMINGS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,27-10-2020,YVONNE-CALDWELL,F,28-04-1945,ANGEL-GALLARDO,"13227-VALERIE-GLEN-APT.-115
STARKSTAD,-NY-80789",DAVIDROBINSON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,20-12-2020,JOSEPH-NELSON,M,12-07-2018,LEHMANN,"513-NATHAN-FALL-APT.-919
FLORESMOUTH,-MS-06009",VOLSON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,20-11-2020,ZACHARY-JACOBS,M,10-09-1961,COLONIA-LAS-YESCAS,"36072-MATTHEW-ALLEY-APT.-361
STEVENTON,-NY-84273",WILSONLAURA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,01-12-2020,CHERYL-GONZALEZ,F,26-04-1938,COMANDANTE-NICANOR-OTAMENDI,"7976-HERNANDEZ-CORNERS
MCKENZIETOWN,-MO-40350",HSANCHEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,07-10-2020,HALEY-FERGUSON,F,10-10-2002,AGUADITA,"69992-CRUZ-MOUNTAIN-APT.-067
SHAWNMOUTH,-NM-07189",SANDRARAMIREZ@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,01-01-2021,DR.-GEORGE-MARSHALL,M,27-02-2010,BERNAL-ESTE,"789-JESSE-GLENS-SUITE-587
NORTH-JENNIFERCHESTER,-MN-66143",NBARNES@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,30-11-2020,MS.-SHANNON-MITCHELL,F,24-05-1957,BLANDENGUES,"721-JEREMY-CREST-APT.-784
WILSONFURT,-MA-29425",STEPHEN63@GMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,01-11-2020,DARLENE-MILLER,F,22-01-1951,CAMPO-BOTTO,"51461-HEATHER-PATH-SUITE-413
DEBRASIDE,-NM-85064",BRIAN71@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,14-11-2020,CHAD-ALVAREZ,M,23-01-1936,GONZALEZ-MORENO,"PSC-2150,-BOX-1771
APO-AP-81929",LISA84@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,12-11-2020,ALICIA-HOLT,F,05-09-1982,VILLA-RAFFO,"261-LUKE-COVES
LAKE-KELSEYSIDE,-CA-18158",SANDRA11@YAHOO.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,15-09-2020,BROOKE-JOHNSON,F,16-11-1971,ALUMINE,"742-MELVIN-SPRING
NEW-MELISSABURY,-WA-52260",EDUARDOWARD@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,04-11-2020,MCKENZIE-WALLACE,F,11-01-2009,17-DE-AGOSTO,"0244-SANTIAGO-COURSE-SUITE-743
THOMASSTAD,-IL-34443",PAIGE37@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,02-10-2020,KATHLEEN-BLACKBURN,F,27-09-1925,INGENIERO-BALBIN,"05123-ELLISON-KNOLL-SUITE-410
EAST-DERRICKLAND,-OK-14779",RIVERANICHOLAS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,08-11-2020,DAVID-ORTIZ,M,01-12-1994,BARCENA,"8251-WILSON-GATEWAY-APT.-578
JESSESHIRE,-DE-38392",YMORROW@YAHOO.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,18-09-2020,REBECCA-FOSTER,F,21-11-1987,DOS-HERMANOS,"7965-ASHLEY-ROAD-SUITE-241
REBECCACHESTER,-SC-09342",KATELYNGARCIA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,19-09-2020,MATTHEW-BOYLE,M,01-07-1942,AGUAS-VERDES,"UNIT-7342-BOX-7143
DPO-AP-93928",PETERSJACOB@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,12-10-2020,KEVIN-BYRD,M,16-08-2006,TRUJUI,"63884-CURTIS-ESTATES
LAKE-PAULA,-FL-39754",ARNOLDDAVID@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,15-10-2020,CHRISTOPHER-WHEELER,M,20-12-1991,CAMPO-DE-LOS-ANDES,"837-TAYLOR-EXTENSION-APT.-866
NEALSIDE,-AL-40381",IMILLER@GMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,21-09-2020,KATIE-BRAY,F,06-01-1908,CABI-MONDA,"034-HOPKINS-PARKWAYS-APT.-977
SOUTH-WENDY,-OH-47734",ALICEWILLIS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,24-01-2021,DAVID-WONG,M,13-08-2012,ALEGRIA,"47810-CARLA-GROVES-SUITE-599
SOUTH-ASHLEYSTAD,-VA-80035",SHANNON46@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,03-01-2021,ANTHONY-STEWART,M,05-03-2008,RICARDO-ROJAS,"6813-BECKY-FOREST
EAST-DIANE,-KY-08571",MORGANANTHONY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,08-11-2020,BRIANNA-LOGAN,F,28-05-2012,AGUAY,"91345-VICTORIA-PORTS-SUITE-432
HERMANSTAD,-LA-14221",FIELDSJOSHUA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,15-09-2020,MARIA-MORALES-MD,F,22-06-1915,CARMEN-DE-ARECO,"61392-RYAN-MEWS-APT.-256
NORTH-PATRICIA,-TN-83463",CBANKS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,07-01-2021,JASMINE-LEE,F,06-04-2002,COMANDANTE-NICANOR-OTAMENDI,"5561-COLLINS-FREEWAY
BRANDTSHIRE,-SC-89247",JOSHUA97@GMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,17-09-2020,MITCHELL-JONES,M,24-01-1928,COLONIA-DEVOTO,"27972-MILLER-FORGE-SUITE-886
EAST-KERRI,-CO-39022",BELLRICHARD@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,08-10-2020,AMANDA-OWEN-PHD,F,01-02-1926,COLONIA-ABATE,"429-CARRIE-EXPRESSWAY
EAST-MICHAEL,-DC-30199",NATHAN83@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,23-12-2020,CHAD-SIMMONS,M,19-03-1949,COLONIA-REINA-MARGARITA,"93288-KLINE-VIADUCT
KAYLAMOUTH,-PA-20555",HEATHEREATON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,13-11-2020,ALEX-FERGUSON,M,29-04-1984,CORRAL-DE-PIEDRAS,"2621-ANTHONY-COURT-SUITE-151
BENNETTMOUTH,-MS-84115",MICHAELREYNOLDS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,02-11-2020,RYAN-MCMILLAN,M,03-07-1989,SAN-ANTONIO-DE-OBLIGADO,"707-WILLIAMS-CIRCLE-APT.-509
PORT-DAVID,-MD-31710",AORR@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,19-11-2020,TODD-RODRIGUEZ,M,30-09-2015,APARICIO-CUE,"0418-SARAH-STRAVENUE
EAST-BARBARASIDE,-SC-75504",LOPEZMICHELE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,14-10-2020,TIMOTHY-COOK,M,27-02-1950,3-DE-MAYO,"UNIT-8367-BOX-1246
DPO-AE-80908",HDORSEY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,09-09-2020,BRIAN-PETERSON,M,24-05-1988,BANDA-VARELA,"8509-MOORE-ROAD-APT.-148
WEST-JOHN,-HI-40561",MATHISERIC@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,15-10-2020,JACQUELINE-GRAHAM,F,11-07-2015,10-DE-MAYO,"439-AUSTIN-SPUR
NGUYENVILLE,-NC-70645",KAYLA72@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,06-09-2020,JILL-KENNEDY,F,08-08-1950,ACHALCO,"1076-RAY-CANYON-SUITE-477
JOSEFURT,-NE-02241",EMILY74@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,19-10-2020,ANN-ESTRADA,F,08-10-1954,CAÑETE,"872-WILLIAMS-MOUNTAIN
EAST-LISAPORT,-MD-90449",LANETAMMIE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,20-09-2020,ANGELA-AGUILAR,F,05-05-1910,AGUAS-VERDES,"18531-GONZALES-STREET
LAKE-JOSHUABERG,-UT-95915",PAULDANIEL@YAHOO.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,14-10-2020,BRITTANY-HAMILTON,F,26-02-1921,EL-PIMPOLLO,"9335-FORBES-MANORS
CODYVIEW,-NY-57644",JEFFREYBELL@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,18-12-2020,KATHERINE-VAUGHN,F,12-09-1937,BUSTAMANTE,"8018-SANCHEZ-MOTORWAY
EAST-COREY,-NJ-11791",WANDAWILLIAMS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,30-01-2021,MR.-CAMERON-RILEY-DDS,M,30-06-1979,KILOMETRO-408,"37226-EDWIN-KNOLLS
LAKE-ROBERT,-ND-85189",NBECKER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,13-12-2020,AUSTIN-ALEXANDER,M,29-08-1999,CANDELARIA-SUD,"647-MURPHY-LOCKS
LAKE-ANDREASIDE,-KS-57480",AMANDA88@YAHOO.COM
